fecha,etapa,bolson,camion,peso,cartonero,legacyId,predio,material
2021-08-03,E2B,89.0,,18,COMPA371,2394,BARRACAS,Vidrio B
2021-08-03,E2B,90.0,,37,COMPA1177,2702,BARRACAS,Vidrio B
2021-08-03,E2B,45.0,,15,COMPA218,1263,BARRACAS,Chatarra
2021-08-03,E2B,49.0,,2,COMPA1744,1320,BARRACAS,Chatarra
2021-08-03,E2B,67.0,,25,COMPA1175,7246,BARRACAS,Chatarra
2021-08-03,E2B,89.0,,3,COMPA371,2394,BARRACAS,Chatarra
2021-08-03,E2B,0.0,,5,COMPA2136,-1,BARRACAS,Chatarra
2021-08-03,E2C,231.0,,18,COMPA1171,5261,BARRACAS,Mezcla B
2021-08-03,E2C,235.0,,36,COMPA1860,6519,BARRACAS,Mezcla B
2021-08-03,E2C,250.0,,28,COMPA1853,5155,BARRACAS,Mezcla B
2021-08-03,E2C,231.0,,6,COMPA1171,5261,BARRACAS,Vidrio B
2021-08-03,E2C,235.0,,12,COMPA1860,6519,BARRACAS,Vidrio B
2021-08-03,E2C,231.0,,128,COMPA1171,5261,BARRACAS,Chatarra
2021-08-03,R3,6.0,,30,COMPA188,2339,BARRACAS,Mezcla B
2021-08-03,R3,11.0,,28,COMPA401,2345,BARRACAS,Mezcla B
2021-08-03,R3,14.0,,19,COMPA604,1099,BARRACAS,Mezcla B
2021-08-03,R3,16.0,,21,COMPA766,2347,BARRACAS,Mezcla B
2021-08-03,R3,16.0,,28,COMPA766,2347,BARRACAS,Mezcla B
2021-08-03,R3,17.0,,15,COMPA863,6614,BARRACAS,Mezcla B
2021-08-03,R3,18.0,,15,COMPA879,2350,BARRACAS,Mezcla B
2021-08-03,R3,18.0,,14,COMPA879,2350,BARRACAS,Mezcla B
2021-08-03,R3,20.0,,17,COMPA948,2352,BARRACAS,Mezcla B
2021-08-03,R3,20.0,,1,COMPA948,2352,BARRACAS,Mezcla B
2021-08-03,R3,21.0,,29,COMPA952,2353,BARRACAS,Mezcla B
2021-08-03,R3,24.0,,20,COMPA1165,2357,BARRACAS,Mezcla B
2021-08-03,R3,25.0,,29,COMPA1186,2358,BARRACAS,Mezcla B
2021-08-03,R3,27.0,,26,COMPA1289,2362,BARRACAS,Mezcla B
2021-08-03,R3,27.0,,12,COMPA1289,2362,BARRACAS,Mezcla B
2021-08-03,R3,28.0,,21,COMPA1303,2379,BARRACAS,Mezcla B
2021-08-03,R3,28.0,,43,COMPA1303,2379,BARRACAS,Mezcla B
2021-08-03,R3,34.0,,30,COMPA1857,7247,BARRACAS,Mezcla B
2021-08-03,R3,35.0,,35,COMPA1528,2366,BARRACAS,Mezcla B
2021-08-03,R3,35.0,,14,COMPA1528,2366,BARRACAS,Mezcla B
2021-08-03,R3,35.0,,37,COMPA1528,2366,BARRACAS,Mezcla B
2021-08-03,R3,35.0,,33,COMPA1528,2366,BARRACAS,Mezcla B
2021-08-03,R3,36.0,,18,COMPA1657,6629,BARRACAS,Mezcla B
2021-08-03,R3,37.0,,49,COMPA1659,6344,BARRACAS,Mezcla B
2021-08-03,R3,38.0,,21,COMPA1703,2371,BARRACAS,Mezcla B
2021-08-03,R3,38.0,,22,COMPA1703,2371,BARRACAS,Mezcla B
2021-08-03,R3,38.0,,27,COMPA1703,2371,BARRACAS,Mezcla B
2021-08-03,R3,39.0,,9,COMPA1709,6150,BARRACAS,Mezcla B
2021-08-03,R3,43.0,,23,COMPA1874,2377,BARRACAS,Mezcla B
2021-08-03,R3,44.0,,28,COMPA2118,5817,BARRACAS,Mezcla B
2021-08-03,R3,45.0,,40,COMPA2179,2384,BARRACAS,Mezcla B
2021-08-03,R3,46.0,,12,COMPA2237,6611,BARRACAS,Mezcla B
2021-08-03,R3,47.0,,46,COMPA1985,7000,BARRACAS,Mezcla B
2021-08-03,R3,48.0,,52,COMPA1888,2529,BARRACAS,Mezcla B
2021-08-03,R3,49.0,,16,COMPA306,LE134,BARRACAS,Mezcla B
2021-08-03,R3,6.0,,6,COMPA188,2339,BARRACAS,Papel Blanco B
2021-08-03,R3,16.0,,9,COMPA766,2347,BARRACAS,Papel Blanco B
2021-08-03,R3,20.0,,2,COMPA948,2352,BARRACAS,Papel Blanco B
2021-08-03,R3,38.0,,24,COMPA1703,2371,BARRACAS,Papel Blanco B
2021-08-03,R3,43.0,,1,COMPA1874,2377,BARRACAS,Papel Blanco B
2021-08-03,R3,45.0,,4,COMPA2179,2384,BARRACAS,Papel Blanco B
2021-08-03,R3,6.0,,8,COMPA188,2339,BARRACAS,Vidrio B
2021-08-03,R3,11.0,,14,COMPA401,2345,BARRACAS,Vidrio B
2021-08-03,R3,14.0,,13,COMPA604,1099,BARRACAS,Vidrio B
2021-08-03,R3,16.0,,16,COMPA766,2347,BARRACAS,Vidrio B
2021-08-03,R3,19.0,,20,COMPA941,3130,BARRACAS,Vidrio B
2021-08-03,R3,20.0,,20,COMPA948,2352,BARRACAS,Vidrio B
2021-08-03,R3,24.0,,9,COMPA1165,2357,BARRACAS,Vidrio B
2021-08-03,R3,27.0,,24,COMPA1289,2362,BARRACAS,Vidrio B
2021-08-03,R3,27.0,,20,COMPA1289,2362,BARRACAS,Vidrio B
2021-08-03,R3,28.0,,30,COMPA1303,2379,BARRACAS,Vidrio B
2021-08-03,R3,34.0,,27,COMPA1857,7247,BARRACAS,Vidrio B
2021-08-03,R3,35.0,,11,COMPA1528,2366,BARRACAS,Vidrio B
2021-08-03,R3,5.0,,21,COMPA168,2338,BARRACAS,Vidrio B
2021-08-03,R3,37.0,,13,COMPA1659,6344,BARRACAS,Vidrio B
2021-08-03,R3,38.0,,16,COMPA1703,2371,BARRACAS,Vidrio B
2021-08-03,R3,43.0,,6,COMPA1874,2377,BARRACAS,Vidrio B
2021-08-03,R3,47.0,,4,COMPA1985,7000,BARRACAS,Vidrio B
2021-08-03,R3,20.0,,27,COMPA948,2352,BARRACAS,Chatarra
2021-08-03,R3,20.0,,4,COMPA948,2352,BARRACAS,Chatarra
2021-08-03,R3,35.0,,12,COMPA1528,2366,BARRACAS,Chatarra
2021-08-03,R3,35.0,,2,COMPA1528,2366,BARRACAS,Chatarra
2021-08-03,R3,43.0,,21,COMPA1874,2377,BARRACAS,Chatarra
2021-08-03,R3,47.0,,20,COMPA1985,7000,BARRACAS,Chatarra
2021-08-03,E8C,201.0,,32,COMPA37,2333,BARRACAS,Mezcla B
2021-08-03,E8C,203.0,,29,COMPA316,2344,BARRACAS,Mezcla B
2021-08-03,E8C,204.0,,14,COMPA1909,5843,BARRACAS,Mezcla B
2021-08-03,E8C,204.0,,24,COMPA1909,5843,BARRACAS,Mezcla B
2021-08-03,E8C,204.0,,31,COMPA1909,5843,BARRACAS,Mezcla B
2021-08-03,E8C,206.0,,41,COMPA2090,2713,BARRACAS,Mezcla B
2021-08-03,E8C,209.0,,11,COMPA550,3541,BARRACAS,Mezcla B
2021-08-03,E8C,214.0,,24,COMPA1295,3558,BARRACAS,Mezcla B
2021-08-03,E8C,216.0,,25,COMPA1322,2363,BARRACAS,Mezcla B
2021-08-03,E8C,217.0,,18,COMPA1391,3560,BARRACAS,Mezcla B
2021-08-03,E8C,218.0,,29,COMPA1475,2885,BARRACAS,Mezcla B
2021-08-03,E8C,221.0,,31,COMPA1046,7070,BARRACAS,Mezcla B
2021-08-03,E8C,222.0,,27,COMPA1868,5327,BARRACAS,Mezcla B
2021-08-03,E8C,224.0,,16,COMPA2073,3573,BARRACAS,Mezcla B
2021-08-03,E8C,225.0,,53,COMPA2140,2893,BARRACAS,Mezcla B
2021-08-03,E8C,226.0,,40,COMPA2188,1197,BARRACAS,Mezcla B
2021-08-03,E8C,226.0,,36,COMPA2188,1197,BARRACAS,Mezcla B
2021-08-03,E8C,230.0,,20,COMPA1964,3571,BARRACAS,Mezcla B
2021-08-03,E8C,232.0,,45,COMPA467,2801,BARRACAS,Mezcla B
2021-08-03,E8C,233.0,,49,COMPA1927,2854,BARRACAS,Mezcla B
2021-08-03,E8C,233.0,,38,COMPA1927,2854,BARRACAS,Mezcla B
2021-08-03,E8C,234.0,,44,COMPA2042,2859,BARRACAS,Mezcla B
2021-08-03,E8C,236.0,,39,COMPA2045,2860,BARRACAS,Mezcla B
2021-08-03,E8C,237.0,,34,COMPA2257,2378,BARRACAS,Mezcla B
2021-08-03,E8C,238.0,,16,COMPA1280,1537,BARRACAS,Mezcla B
2021-08-03,E8C,239.0,,13,COMPA2016,1575,BARRACAS,Mezcla B
2021-08-03,E8C,240.0,,31,COMPA1283,3394,BARRACAS,Mezcla B
2021-08-03,E8C,242.0,,44,COMPA1278,LE172,BARRACAS,Mezcla B
2021-08-03,E8C,244.0,,21,COMPA793,6999,BARRACAS,Mezcla B
2021-08-03,E8C,246.0,,33,COMPA2297,SINLE,BARRACAS,Mezcla B
2021-08-03,E8C,246.0,,25,COMPA2297,SINLE,BARRACAS,Mezcla B
2021-08-03,E8C,249.0,,41,COMPA2367,SINRA,BARRACAS,Mezcla B
2021-08-03,E8C,226.0,,8,COMPA2188,1197,BARRACAS,Papel Blanco B
2021-08-03,E8C,226.0,,12,COMPA2188,1197,BARRACAS,Papel Blanco B
2021-08-03,E8C,242.0,,5,COMPA1278,LE172,BARRACAS,Papel Blanco B
2021-08-03,E8C,201.0,,8,COMPA37,2333,BARRACAS,Vidrio B
2021-08-03,E8C,203.0,,12,COMPA316,2344,BARRACAS,Vidrio B
2021-08-03,E8C,206.0,,8,COMPA2090,2713,BARRACAS,Vidrio B
2021-08-03,E8C,209.0,,3,COMPA550,3541,BARRACAS,Vidrio B
2021-08-03,E8C,214.0,,27,COMPA1295,3558,BARRACAS,Vidrio B
2021-08-03,E8C,217.0,,7,COMPA1391,3560,BARRACAS,Vidrio B
2021-08-03,E8C,218.0,,11,COMPA1475,2885,BARRACAS,Vidrio B
2021-08-03,E8C,221.0,,9,COMPA1046,7070,BARRACAS,Vidrio B
2021-08-03,E8C,224.0,,15,COMPA2073,3573,BARRACAS,Vidrio B
2021-08-03,E8C,225.0,,14,COMPA2140,2893,BARRACAS,Vidrio B
2021-08-03,E8C,226.0,,10,COMPA2188,1197,BARRACAS,Vidrio B
2021-08-03,E8C,226.0,,8,COMPA2188,1197,BARRACAS,Vidrio B
2021-08-03,E8C,230.0,,6,COMPA1964,3571,BARRACAS,Vidrio B
2021-08-03,E8C,232.0,,18,COMPA467,2801,BARRACAS,Vidrio B
2021-08-03,E8C,233.0,,33,COMPA1927,2854,BARRACAS,Vidrio B
2021-08-03,E8C,236.0,,16,COMPA2045,2860,BARRACAS,Vidrio B
2021-08-03,E8C,237.0,,9,COMPA2257,2378,BARRACAS,Vidrio B
2021-08-03,E8C,239.0,,15,COMPA2016,1575,BARRACAS,Vidrio B
2021-08-03,E8C,249.0,,5,COMPA2367,SINRA,BARRACAS,Vidrio B
2021-08-03,E8C,0.0,,8,COMPA2136,-1,BARRACAS,Vidrio B
2021-08-03,E1,52.0,,20,COMPA578,7269,BARRACAS,Mezcla B
2021-08-03,E1,90.0,,21,COMPA141,1199,BARRACAS,Mezcla B
2021-08-03,E1,91.0,,40,COMPA148,1202,BARRACAS,Mezcla B
2021-08-03,E1,93.0,,43,COMPA243,1204,BARRACAS,Mezcla B
2021-08-03,E1,94.0,,41,COMPA271,1205,BARRACAS,Mezcla B
2021-08-03,E1,95.0,,18,COMPA370,1207,BARRACAS,Mezcla B
2021-08-03,E1,96.0,,9,COMPA394,1208,BARRACAS,Mezcla B
2021-08-03,E1,97.0,,26,COMPA1983,1244,BARRACAS,Mezcla B
2021-08-03,E1,97.0,,43,COMPA1983,1244,BARRACAS,Mezcla B
2021-08-03,E1,99.0,,7,COMPA728,1212,BARRACAS,Mezcla B
2021-08-03,E1,100.0,,14,COMPA762,1213,BARRACAS,Mezcla B
2021-08-03,E1,101.0,,17,COMPA873,1214,BARRACAS,Mezcla B
2021-08-03,E1,102.0,,30,COMPA898,1215,BARRACAS,Mezcla B
2021-08-03,E1,103.0,,27,COMPA917,1216,BARRACAS,Mezcla B
2021-08-03,E1,104.0,,27,COMPA1033,1217,BARRACAS,Mezcla B
2021-08-03,E1,105.0,,12,COMPA1255,1228,BARRACAS,Mezcla B
2021-08-03,E1,105.0,,9,COMPA1255,1228,BARRACAS,Mezcla B
2021-08-03,E1,106.0,,20,COMPA1076,1220,BARRACAS,Mezcla B
2021-08-03,E1,108.0,,30,COMPA1120,1223,BARRACAS,Mezcla B
2021-08-03,E1,110.0,,8,COMPA1094,1222,BARRACAS,Mezcla B
2021-08-03,E1,111.0,,42,COMPA2082,1248,BARRACAS,Mezcla B
2021-08-03,E1,115.0,,20,COMPA1393,1233,BARRACAS,Mezcla B
2021-08-03,E1,116.0,,27,COMPA1311,1191,BARRACAS,Mezcla B
2021-08-03,E1,119.0,,10,COMPA1651,1237,BARRACAS,Mezcla B
2021-08-03,E1,119.0,,13,COMPA1651,1237,BARRACAS,Mezcla B
2021-08-03,E1,120.0,,9,COMPA1674,1239,BARRACAS,Mezcla B
2021-08-03,E1,124.0,,44,COMPA2056,1246,BARRACAS,Mezcla B
2021-08-03,E1,124.0,,55,COMPA2056,1246,BARRACAS,Mezcla B
2021-08-03,E1,125.0,,30,COMPA2055,1245,BARRACAS,Mezcla B
2021-08-03,E1,125.0,,30,COMPA2055,1245,BARRACAS,Mezcla B
2021-08-03,E1,125.0,,19,COMPA2055,1245,BARRACAS,Mezcla B
2021-08-03,E1,127.0,,16,COMPA1889,3568,BARRACAS,Mezcla B
2021-08-03,E1,130.0,,27,COMPA147,1201,BARRACAS,Mezcla B
2021-08-03,E1,131.0,,28,COMPA233,1094,BARRACAS,Mezcla B
2021-08-03,E1,133.0,,31,COMPA1115,1190,BARRACAS,Mezcla B
2021-08-03,E1,0.0,,17,COMPA2136,-1,BARRACAS,Mezcla B
2021-08-03,E1,145.0,,13,COMPA1189,1225,BARRACAS,Mezcla B
2021-08-03,E1,200.0,,25,COMPA1383,1231,BARRACAS,Mezcla B
2021-08-03,E1,502.0,,38,COMPA1817,LE1103,BARRACAS,Mezcla B
2021-08-03,E1,504.0,,25,COMPA2278,LE1104,BARRACAS,Mezcla B
2021-08-03,E1,505.0,,25,COMPA2380,6251,BARRACAS,Mezcla B
2021-08-03,E1,502.0,,9,COMPA1817,LE1103,BARRACAS,Vidrio B
2021-08-03,E1,505.0,,23,COMPA2380,6251,BARRACAS,Vidrio B
2021-08-03,E1,91.0,,30,COMPA148,1202,BARRACAS,Vidrio B
2021-08-03,E1,93.0,,22,COMPA243,1204,BARRACAS,Vidrio B
2021-08-03,E1,94.0,,20,COMPA271,1205,BARRACAS,Vidrio B
2021-08-03,E1,94.0,,19,COMPA271,1205,BARRACAS,Vidrio B
2021-08-03,E1,95.0,,3,COMPA370,1207,BARRACAS,Vidrio B
2021-08-03,E1,97.0,,33,COMPA1983,1244,BARRACAS,Vidrio B
2021-08-03,E1,99.0,,16,COMPA728,1212,BARRACAS,Vidrio B
2021-08-03,E1,101.0,,12,COMPA873,1214,BARRACAS,Vidrio B
2021-08-03,E1,104.0,,13,COMPA1033,1217,BARRACAS,Vidrio B
2021-08-03,E1,105.0,,75,COMPA1255,1228,BARRACAS,Vidrio B
2021-08-03,E1,110.0,,7,COMPA1094,1222,BARRACAS,Vidrio B
2021-08-03,E1,111.0,,38,COMPA2082,1248,BARRACAS,Vidrio B
2021-08-03,E1,125.0,,44,COMPA2055,1245,BARRACAS,Vidrio B
2021-08-03,E1,127.0,,25,COMPA1889,3568,BARRACAS,Vidrio B
2021-08-03,E1,131.0,,24,COMPA233,1094,BARRACAS,Vidrio B
2021-08-03,E1,92.0,,14,COMPA242,1203,BARRACAS,Chatarra
2021-08-03,E1,102.0,,1,COMPA898,1215,BARRACAS,Chatarra
2021-08-03,R1,4.0,,21,COMPA2285,2269,BARRACAS,Mezcla B
2021-08-03,R1,4.0,,43,COMPA2285,2269,BARRACAS,Mezcla B
2021-08-03,R1,4.0,,29,COMPA2285,2269,BARRACAS,Mezcla B
2021-08-03,R1,4.0,,51,COMPA2285,2269,BARRACAS,Mezcla B
2021-08-03,R1,8.0,,17,COMPA107,2310,BARRACAS,Mezcla B
2021-08-03,R1,8.0,,47,COMPA107,2310,BARRACAS,Mezcla B
2021-08-03,R1,8.0,,30,COMPA107,2310,BARRACAS,Mezcla B
2021-08-03,R1,8.0,,12,COMPA107,2310,BARRACAS,Mezcla B
2021-08-03,R1,10.0,,33,COMPA345,2281,BARRACAS,Mezcla B
2021-08-03,R1,11.0,,42,COMPA384,LE1,BARRACAS,Mezcla B
2021-08-03,R1,11.0,,25,COMPA384,LE1,BARRACAS,Mezcla B
2021-08-03,R1,12.0,,30,COMPA432,2283,BARRACAS,Mezcla B
2021-08-03,R1,12.0,,41,COMPA432,2283,BARRACAS,Mezcla B
2021-08-03,R1,16.0,,24,COMPA641,4893,BARRACAS,Mezcla B
2021-08-03,R1,17.0,,23,COMPA642,2287,BARRACAS,Mezcla B
2021-08-03,R1,18.0,,25,COMPA698,2288,BARRACAS,Mezcla B
2021-08-03,R1,19.0,,28,COMPA699,2289,BARRACAS,Mezcla B
2021-08-03,R1,28.0,,24,COMPA1000,6612,BARRACAS,Mezcla B
2021-08-03,R1,28.0,,0,COMPA1000,6612,BARRACAS,Mezcla B
2021-08-03,R1,28.0,,32,COMPA1000,6612,BARRACAS,Mezcla B
2021-08-03,R1,30.0,,13,COMPA1021,5813,BARRACAS,Mezcla B
2021-08-03,R1,31.0,,8,COMPA1055,5815,BARRACAS,Mezcla B
2021-08-03,R1,31.0,,23,COMPA1055,5815,BARRACAS,Mezcla B
2021-08-03,R1,31.0,,30,COMPA1055,5815,BARRACAS,Mezcla B
2021-08-03,R1,36.0,,30,COMPA1301,2303,BARRACAS,Mezcla B
2021-08-03,R1,39.0,,9,COMPA1373,2308,BARRACAS,Mezcla B
2021-08-03,R1,40.0,,11,COMPA1411,6623,BARRACAS,Mezcla B
2021-08-03,R1,42.0,,26,COMPA1507,2313,BARRACAS,Mezcla B
2021-08-03,R1,44.0,,34,COMPA1668,6622,BARRACAS,Mezcla B
2021-08-03,R1,46.0,,38,COMPA1684,5866,BARRACAS,Mezcla B
2021-08-03,R1,49.0,,21,COMPA1758,2318,BARRACAS,Mezcla B
2021-08-03,R1,56.0,,19,COMPA2021,2325,BARRACAS,Mezcla B
2021-08-03,R1,59.0,,34,COMPA2226,5812,BARRACAS,Mezcla B
2021-08-03,R1,60.0,,31,COMPA2233,LE2,BARRACAS,Mezcla B
2021-08-03,R1,62.0,,40,COMPA377,LE4,BARRACAS,Mezcla B
2021-08-03,R1,71.0,,20,COMPA222,2277,BARRACAS,Mezcla B
2021-08-03,R1,76.0,,21,COMPA2230,2328,BARRACAS,Mezcla B
2021-08-03,R1,76.0,,0,COMPA2230,2328,BARRACAS,Mezcla B
2021-08-03,R1,76.0,,0,COMPA2230,2328,BARRACAS,Mezcla B
2021-08-03,R1,76.0,,9,COMPA2230,2328,BARRACAS,Mezcla B
2021-08-03,R1,77.0,,36,COMPA2017,2323,BARRACAS,Mezcla B
2021-08-03,R1,77.0,,0,COMPA2017,2323,BARRACAS,Mezcla B
2021-08-03,R1,78.0,,16,COMPA380,2282,BARRACAS,Mezcla B
2021-08-03,R1,56.0,,20,COMPA2021,2325,BARRACAS,Vidrio B
2021-08-03,R1,60.0,,4,COMPA2233,LE2,BARRACAS,Vidrio B
2021-08-03,R1,71.0,,12,COMPA222,2277,BARRACAS,Vidrio B
2021-08-03,R1,71.0,,17,COMPA222,2277,BARRACAS,Vidrio B
2021-08-03,R1,36.0,,9,COMPA1301,2303,BARRACAS,Vidrio B
2021-08-03,R1,42.0,,21,COMPA1507,2313,BARRACAS,Vidrio B
2021-08-03,R1,40.0,,15,COMPA1411,6623,BARRACAS,Chatarra
2021-08-03,R5,2.0,,15,COMPA174,2439,BARRACAS,Mezcla B
2021-08-03,R5,3.0,,67,COMPA171,2440,BARRACAS,Mezcla B
2021-08-03,R5,4.0,,69,COMPA244,2442,BARRACAS,Mezcla B
2021-08-03,R5,6.0,,23,COMPA606,2447,BARRACAS,Mezcla B
2021-08-03,R5,10.0,,61,COMPA1227,2464,BARRACAS,Mezcla B
2021-08-03,R5,11.0,,44,COMPA1233,2466,BARRACAS,Mezcla B
2021-08-03,R5,12.0,,42,COMPA1460,2468,BARRACAS,Mezcla B
2021-08-03,R5,15.0,,52,COMPA1577,2472,BARRACAS,Mezcla B
2021-08-03,R5,18.0,,43,COMPA1649,2476,BARRACAS,Mezcla B
2021-08-03,R5,20.0,,37,COMPA1760,2479,BARRACAS,Mezcla B
2021-08-03,R5,21.0,,13,COMPA1770,2480,BARRACAS,Mezcla B
2021-08-03,R5,23.0,,36,COMPA2086,2489,BARRACAS,Mezcla B
2021-08-03,R5,23.0,,35,COMPA2086,2489,BARRACAS,Mezcla B
2021-08-03,R5,24.0,,15,COMPA1232,2465,BARRACAS,Mezcla B
2021-08-03,R5,24.0,,33,COMPA1232,2465,BARRACAS,Mezcla B
2021-08-03,R5,25.0,,25,COMPA1867,2484,BARRACAS,Mezcla B
2021-08-03,R5,25.0,,26,COMPA1867,2484,BARRACAS,Mezcla B
2021-08-03,R5,25.0,,20,COMPA1867,2484,BARRACAS,Mezcla B
2021-08-03,R5,26.0,,84,COMPA72,LE300,BARRACAS,Mezcla B
2021-08-03,R5,32.0,,28,COMPA934,2458,BARRACAS,Mezcla B
2021-08-03,R5,32.0,,18,COMPA934,2458,BARRACAS,Mezcla B
2021-08-03,R5,34.0,,73,COMPA98,2438,BARRACAS,Mezcla B
2021-08-03,R5,36.0,,44,COMPA850,2453,BARRACAS,Mezcla B
2021-08-03,R5,36.0,,51,COMPA850,2453,BARRACAS,Mezcla B
2021-08-03,R5,36.0,,45,COMPA850,2453,BARRACAS,Mezcla B
2021-08-03,R5,36.0,,58,COMPA850,2453,BARRACAS,Mezcla B
2021-08-03,R5,38.0,,47,COMPA2356,1921,BARRACAS,Mezcla B
2021-08-03,R5,38.0,,45,COMPA2356,1921,BARRACAS,Mezcla B
2021-08-03,R5,2.0,,1,COMPA174,2439,BARRACAS,Papel Blanco B
2021-08-03,R5,6.0,,12,COMPA606,2447,BARRACAS,Papel Blanco B
2021-08-03,R5,18.0,,16,COMPA1649,2476,BARRACAS,Papel Blanco B
2021-08-03,R5,24.0,,2,COMPA1232,2465,BARRACAS,Papel Blanco B
2021-08-03,R5,26.0,,3,COMPA72,LE300,BARRACAS,Papel Blanco B
2021-08-03,R5,35.0,,75,COMPA1281,2520,BARRACAS,Papel Blanco B
2021-08-03,R5,4.0,,49,COMPA244,2442,BARRACAS,Vidrio B
2021-08-03,R5,6.0,,14,COMPA606,2447,BARRACAS,Vidrio B
2021-08-03,R5,10.0,,38,COMPA1227,2464,BARRACAS,Vidrio B
2021-08-03,R5,12.0,,11,COMPA1460,2468,BARRACAS,Vidrio B
2021-08-03,R5,13.0,,14,COMPA1470,2469,BARRACAS,Vidrio B
2021-08-03,R5,15.0,,13,COMPA1577,2472,BARRACAS,Vidrio B
2021-08-03,R5,18.0,,15,COMPA1649,2476,BARRACAS,Vidrio B
2021-08-03,R5,24.0,,9,COMPA1232,2465,BARRACAS,Vidrio B
2021-08-03,R5,26.0,,19,COMPA72,LE300,BARRACAS,Vidrio B
2021-08-03,R5,26.0,,9,COMPA72,LE300,BARRACAS,Vidrio B
2021-08-03,R5,34.0,,17,COMPA98,2438,BARRACAS,Vidrio B
2021-08-03,R5,35.0,,194,COMPA1281,2520,BARRACAS,Chatarra
2021-08-03,R6,9.0,,51,COMPA575,2284,BARRACAS,Mezcla B
2021-08-03,R6,9.0,,55,COMPA575,2284,BARRACAS,Mezcla B
2021-08-03,R6,9.0,,59,COMPA575,2284,BARRACAS,Mezcla B
2021-08-03,R6,9.0,,196,COMPA575,2284,BARRACAS,Vidrio B
2021-08-03,R11,1.0,,55,COMPA15,2729,BARRACAS,Mezcla B
2021-08-03,R11,4.0,,31,COMPA94,2732,BARRACAS,Mezcla B
2021-08-03,R11,15.0,,28,COMPA652,2741,BARRACAS,Mezcla B
2021-08-03,R11,16.0,,43,COMPA709,2742,BARRACAS,Mezcla B
2021-08-03,R11,17.0,,15,COMPA829,2744,BARRACAS,Mezcla B
2021-08-03,R11,21.0,,26,COMPA882,2747,BARRACAS,Mezcla B
2021-08-03,R11,24.0,,24,COMPA1068,2749,BARRACAS,Mezcla B
2021-08-03,R11,25.0,,36,COMPA1069,2750,BARRACAS,Mezcla B
2021-08-03,R11,26.0,,42,COMPA1070,2751,BARRACAS,Mezcla B
2021-08-03,R11,27.0,,27,COMPA1071,6635,BARRACAS,Mezcla B
2021-08-03,R11,28.0,,41,COMPA1140,4863,BARRACAS,Mezcla B
2021-08-03,R11,30.0,,39,COMPA1259,2753,BARRACAS,Mezcla B
2021-08-03,R11,32.0,,30,COMPA1300,2754,BARRACAS,Mezcla B
2021-08-03,R11,34.0,,20,COMPA1422,2756,BARRACAS,Mezcla B
2021-08-03,R11,35.0,,59,COMPA1500,2757,BARRACAS,Mezcla B
2021-08-03,R11,36.0,,17,COMPA1509,3649,BARRACAS,Mezcla B
2021-08-03,R11,40.0,,6,COMPA1569,2760,BARRACAS,Mezcla B
2021-08-03,R11,43.0,,12,COMPA1673,2763,BARRACAS,Mezcla B
2021-08-03,R11,44.0,,23,COMPA1847,2765,BARRACAS,Mezcla B
2021-08-03,R11,48.0,,38,COMPA1938,2771,BARRACAS,Mezcla B
2021-08-03,R11,56.0,,36,COMPA1988,2777,BARRACAS,Mezcla B
2021-08-03,R11,58.0,,34,COMPA2096,2780,BARRACAS,Mezcla B
2021-08-03,R11,60.0,,10,COMPA2107,4895,BARRACAS,Mezcla B
2021-08-03,R11,65.0,,49,COMPA2260,2787,BARRACAS,Mezcla B
2021-08-03,R11,69.0,,15,COMPA430,LE19,BARRACAS,Mezcla B
2021-08-03,R11,77.0,,20,COMPA61,LE199,BARRACAS,Mezcla B
2021-08-03,R11,82.0,,37,COMPA2336,LE789,BARRACAS,Mezcla B
2021-08-03,R11,86.0,,21,COMPA2136,-1,BARRACAS,Mezcla B
2021-08-03,R11,56.0,,7,COMPA1988,2777,BARRACAS,Papel Blanco B
2021-08-03,R11,56.0,,10,COMPA1988,2777,BARRACAS,Vidrio B
2021-08-03,R11,82.0,,4,COMPA2336,LE789,BARRACAS,Chatarra
2021-08-03,R11,15.0,,10,COMPA652,2741,BARRACAS,Vidrio B
2021-08-03,R11,25.0,,5,COMPA1069,2750,BARRACAS,Vidrio B
2021-08-03,R11,27.0,,33,COMPA1071,6635,BARRACAS,Vidrio B
2021-08-03,R11,32.0,,12,COMPA1300,2754,BARRACAS,Vidrio B
2021-08-03,R11,15.0,,12,COMPA652,2741,BARRACAS,Papel Blanco B
2021-08-03,R22,44.0,,41,COMPA2327,LE268,BARRACAS,Mezcla B
2021-08-03,R22,44.0,,7,COMPA2327,LE268,BARRACAS,Chatarra
2021-08-03,R8,3.0,,31,COMPA42,2607,BARRACAS,Mezcla B
2021-08-03,R8,3.0,,1,COMPA42,2607,BARRACAS,Mezcla B
2021-08-03,R8,3.0,,43,COMPA42,2607,BARRACAS,Mezcla B
2021-08-03,R8,4.0,,24,COMPA47,2608,BARRACAS,Mezcla B
2021-08-03,R8,4.0,,40,COMPA47,2608,BARRACAS,Mezcla B
2021-08-03,R8,10.0,,33,COMPA295,4860,BARRACAS,Mezcla B
2021-08-03,R8,10.0,,33,COMPA295,4860,BARRACAS,Mezcla B
2021-08-03,R8,15.0,,24,COMPA731,2626,BARRACAS,Mezcla B
2021-08-03,R8,15.0,,40,COMPA731,2626,BARRACAS,Mezcla B
2021-08-03,R8,22.0,,78,COMPA937,2635,BARRACAS,Mezcla B
